profile_id,card_id,card_name_cn,orientation,orientation_cn,domain,domain_name_cn,theme,core_reading,base_meaning_reference,keywords_used,tone_hint,allowed_claim_strength,forbidden,general_advice
the_fool_upright_love,the_fool,愚人,upright,正位,love,感情,开始、自由与冒险,愚人（正位）在感情场景中的核心是：开始、自由与冒险。在感情里，它会把“开始、自由”放进关系互动、情绪连接、边界和回应节奏中理解。,愚人正位强调开始、自由与冒险，通常指向一个需要被看见的核心主题。,开始 | 自由 | 冒险 | 未知 | 轻装上阵,温柔但克制,low_to_medium,断言对方真实想法 | 断言一定复合/分手 | 断言出轨 | 制造等待依赖,回到互动证据、自己的感受和清楚边界。
four_of_swords_upright_self_state,four_of_swords,宝剑四,upright,正位,self_state,自我状态,暂停、恢复与抽离,宝剑四（正位）在自我状态场景中的核心是：暂停、恢复与抽离。自我状态里强烈提示休息、恢复和减少刺激。,宝剑四正位把思考/沟通/冲突/判断落到“休息、暂停、恢复”这些具体状态中。,休息 | 暂停 | 恢复 | 抽离 | 稳定 | 停顿,温柔陪伴,medium,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,先承认感受，再找到一个能落地的照顾动作。
four_of_swords_upright_decision,four_of_swords,宝剑四,upright,正位,decision,决策,暂停、恢复与抽离,宝剑四（正位）在决策场景中的核心是：暂停、恢复与抽离。决策里建议先暂停，不要在疲惫状态下拍板。,宝剑四正位把思考/沟通/冲突/判断落到“休息、暂停、恢复”这些具体状态中。,休息 | 暂停 | 恢复 | 抽离 | 稳定 | 停顿,清醒但不替用户决定,medium,替用户做最终决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,把选项拆成收益、代价、不可接受风险和最小验证。
four_of_swords_reversed_love,four_of_swords,宝剑四,reversed,逆位,love,感情,暂停、恢复与抽离,宝剑四（逆位）在感情场景中的核心是：暂停、恢复与抽离。感情里可能是冷静期、距离感或需要空间，不等于不爱。,宝剑四逆位多表现为“恢复不足、被迫醒来、休息变逃避”，提示这个主题出现阻滞或失衡。,恢复不足 | 被迫醒来 | 休息变逃避 | 僵化 | 停滞,温柔但克制,low_to_medium,断言对方真实想法 | 断言一定复合/分手 | 断言出轨 | 制造等待依赖,回到互动证据、自己的感受和清楚边界。
four_of_swords_reversed_career,four_of_swords,宝剑四,reversed,逆位,career,事业,暂停、恢复与抽离,宝剑四（逆位）在事业场景中的核心是：暂停、恢复与抽离。事业里是能量被按住、推进迟缓，需要复盘消耗源。,宝剑四逆位多表现为“恢复不足、被迫醒来、休息变逃避”，提示这个主题出现阻滞或失衡。,恢复不足 | 被迫醒来 | 休息变逃避 | 僵化 | 停滞,清醒分析,medium,断言一定录用/升职/裁员 | 替用户做职业决定 | 预测具体薪资 | 忽略现实条件,把感受拆成任务、资源、风险、退路和时间表。
four_of_swords_reversed_self_state,four_of_swords,宝剑四,reversed,逆位,self_state,自我状态,暂停、恢复与抽离,宝剑四（逆位）在自我状态场景中的核心是：暂停、恢复与抽离。自我状态里强烈提示休息、恢复和减少刺激。,宝剑四逆位多表现为“恢复不足、被迫醒来、休息变逃避”，提示这个主题出现阻滞或失衡。,恢复不足 | 被迫醒来 | 休息变逃避 | 僵化 | 停滞,温柔陪伴,medium,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,先承认感受，再找到一个能落地的照顾动作。
four_of_swords_reversed_decision,four_of_swords,宝剑四,reversed,逆位,decision,决策,暂停、恢复与抽离,宝剑四（逆位）在决策场景中的核心是：暂停、恢复与抽离。决策里建议先暂停，不要在疲惫状态下拍板。,宝剑四逆位多表现为“恢复不足、被迫醒来、休息变逃避”，提示这个主题出现阻滞或失衡。,恢复不足 | 被迫醒来 | 休息变逃避 | 僵化 | 停滞,清醒但不替用户决定,medium,替用户做最终决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,把选项拆成收益、代价、不可接受风险和最小验证。
five_of_swords_upright_love,five_of_swords,宝剑五,upright,正位,love,感情,争执胜负、消耗性冲突与赢了也不舒服,宝剑五（正位）在感情场景中的核心是：争执胜负、消耗性冲突与赢了也不舒服。在感情里，它会把“争执胜负、消耗性冲突”放进关系互动、情绪连接、边界和回应节奏中理解。,宝剑五正位把思考/沟通/冲突/判断落到“争执胜负、消耗性冲突、赢了也不舒服”这些具体状态中。,争执胜负 | 消耗性冲突 | 赢了也不舒服 | 冲突 | 损失,温柔但克制,low_to_medium,断言对方真实想法 | 断言一定复合/分手 | 断言出轨 | 制造等待依赖,回到互动证据、自己的感受和清楚边界。
five_of_swords_upright_career,five_of_swords,宝剑五,upright,正位,career,事业,争执胜负、消耗性冲突与赢了也不舒服,宝剑五（正位）在事业场景中的核心是：争执胜负、消耗性冲突与赢了也不舒服。在事业里，它会把“争执胜负、消耗性冲突”放进工作状态、职业路径、资源、能力发挥和现实约束中理解。,宝剑五正位把思考/沟通/冲突/判断落到“争执胜负、消耗性冲突、赢了也不舒服”这些具体状态中。,争执胜负 | 消耗性冲突 | 赢了也不舒服 | 冲突 | 损失,清醒分析,medium,断言一定录用/升职/裁员 | 替用户做职业决定 | 预测具体薪资 | 忽略现实条件,把感受拆成任务、资源、风险、退路和时间表。
five_of_swords_upright_self_state,five_of_swords,宝剑五,upright,正位,self_state,自我状态,争执胜负、消耗性冲突与赢了也不舒服,宝剑五（正位）在自我状态场景中的核心是：争执胜负、消耗性冲突与赢了也不舒服。在自我状态里，它会把“争执胜负、消耗性冲突”放进情绪、能量、内在需求、压力来源和自我照顾中理解。,宝剑五正位把思考/沟通/冲突/判断落到“争执胜负、消耗性冲突、赢了也不舒服”这些具体状态中。,争执胜负 | 消耗性冲突 | 赢了也不舒服 | 冲突 | 损失,温柔陪伴,medium,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,先承认感受，再找到一个能落地的照顾动作。
five_of_swords_upright_decision,five_of_swords,宝剑五,upright,正位,decision,决策,争执胜负、消耗性冲突与赢了也不舒服,宝剑五（正位）在决策场景中的核心是：争执胜负、消耗性冲突与赢了也不舒服。在决策里，它会把“争执胜负、消耗性冲突”放进选择路径、收益、代价、风险和验证动作中理解。,宝剑五正位把思考/沟通/冲突/判断落到“争执胜负、消耗性冲突、赢了也不舒服”这些具体状态中。,争执胜负 | 消耗性冲突 | 赢了也不舒服 | 冲突 | 损失,清醒但不替用户决定,medium,替用户做最终决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,把选项拆成收益、代价、不可接受风险和最小验证。
five_of_swords_reversed_love,five_of_swords,宝剑五,reversed,逆位,love,感情,停止争斗、承认代价与修复可能,宝剑五（逆位）在感情场景中的核心是：停止争斗、承认代价与修复可能。在感情里，它会把“停止争斗、承认代价”放进关系互动、情绪连接、边界和回应节奏中理解。,宝剑五逆位多表现为“停止争斗、承认代价、修复可能”，提示这个主题出现阻滞或失衡。,停止争斗 | 承认代价 | 修复可能 | 修复 | 走出冲突,温柔但克制,low_to_medium,断言对方真实想法 | 断言一定复合/分手 | 断言出轨 | 制造等待依赖,回到互动证据、自己的感受和清楚边界。
five_of_swords_reversed_career,five_of_swords,宝剑五,reversed,逆位,career,事业,停止争斗、承认代价与修复可能,宝剑五（逆位）在事业场景中的核心是：停止争斗、承认代价与修复可能。在事业里，它会把“停止争斗、承认代价”放进工作状态、职业路径、资源、能力发挥和现实约束中理解。,宝剑五逆位多表现为“停止争斗、承认代价、修复可能”，提示这个主题出现阻滞或失衡。,停止争斗 | 承认代价 | 修复可能 | 修复 | 走出冲突,清醒分析,medium,断言一定录用/升职/裁员 | 替用户做职业决定 | 预测具体薪资 | 忽略现实条件,把感受拆成任务、资源、风险、退路和时间表。
five_of_swords_reversed_self_state,five_of_swords,宝剑五,reversed,逆位,self_state,自我状态,停止争斗、承认代价与修复可能,宝剑五（逆位）在自我状态场景中的核心是：停止争斗、承认代价与修复可能。在自我状态里，它会把“停止争斗、承认代价”放进情绪、能量、内在需求、压力来源和自我照顾中理解。,宝剑五逆位多表现为“停止争斗、承认代价、修复可能”，提示这个主题出现阻滞或失衡。,停止争斗 | 承认代价 | 修复可能 | 修复 | 走出冲突,温柔陪伴,medium,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,先承认感受，再找到一个能落地的照顾动作。
five_of_swords_reversed_decision,five_of_swords,宝剑五,reversed,逆位,decision,决策,停止争斗、承认代价与修复可能,宝剑五（逆位）在决策场景中的核心是：停止争斗、承认代价与修复可能。在决策里，它会把“停止争斗、承认代价”放进选择路径、收益、代价、风险和验证动作中理解。,宝剑五逆位多表现为“停止争斗、承认代价、修复可能”，提示这个主题出现阻滞或失衡。,停止争斗 | 承认代价 | 修复可能 | 修复 | 走出冲突,清醒但不替用户决定,medium,替用户做最终决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,把选项拆成收益、代价、不可接受风险和最小验证。
six_of_swords_upright_love,six_of_swords,宝剑六,upright,正位,love,感情,过渡、离开混乱与低调前行,宝剑六（正位）在感情场景中的核心是：过渡、离开混乱与低调前行。在感情里，它会把“过渡、离开混乱”放进关系互动、情绪连接、边界和回应节奏中理解。,宝剑六正位把思考/沟通/冲突/判断落到“过渡、离开混乱、低调前行”这些具体状态中。,过渡 | 离开混乱 | 低调前行 | 调整后前进 | 支持,温柔但克制,low_to_medium,断言对方真实想法 | 断言一定复合/分手 | 断言出轨 | 制造等待依赖,回到互动证据、自己的感受和清楚边界。
six_of_swords_upright_career,six_of_swords,宝剑六,upright,正位,career,事业,过渡、离开混乱与低调前行,宝剑六（正位）在事业场景中的核心是：过渡、离开混乱与低调前行。在事业里，它会把“过渡、离开混乱”放进工作状态、职业路径、资源、能力发挥和现实约束中理解。,宝剑六正位把思考/沟通/冲突/判断落到“过渡、离开混乱、低调前行”这些具体状态中。,过渡 | 离开混乱 | 低调前行 | 调整后前进 | 支持,清醒分析,medium,断言一定录用/升职/裁员 | 替用户做职业决定 | 预测具体薪资 | 忽略现实条件,把感受拆成任务、资源、风险、退路和时间表。
six_of_swords_upright_self_state,six_of_swords,宝剑六,upright,正位,self_state,自我状态,过渡、离开混乱与低调前行,宝剑六（正位）在自我状态场景中的核心是：过渡、离开混乱与低调前行。在自我状态里，它会把“过渡、离开混乱”放进情绪、能量、内在需求、压力来源和自我照顾中理解。,宝剑六正位把思考/沟通/冲突/判断落到“过渡、离开混乱、低调前行”这些具体状态中。,过渡 | 离开混乱 | 低调前行 | 调整后前进 | 支持,温柔陪伴,medium,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,先承认感受，再找到一个能落地的照顾动作。
six_of_swords_upright_decision,six_of_swords,宝剑六,upright,正位,decision,决策,过渡、离开混乱与低调前行,宝剑六（正位）在决策场景中的核心是：过渡、离开混乱与低调前行。在决策里，它会把“过渡、离开混乱”放进选择路径、收益、代价、风险和验证动作中理解。,宝剑六正位把思考/沟通/冲突/判断落到“过渡、离开混乱、低调前行”这些具体状态中。,过渡 | 离开混乱 | 低调前行 | 调整后前进 | 支持,清醒但不替用户决定,medium,替用户做最终决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,把选项拆成收益、代价、不可接受风险和最小验证。
six_of_swords_reversed_love,six_of_swords,宝剑六,reversed,逆位,love,感情,走不出去、旧问题跟随与迁移受阻,宝剑六（逆位）在感情场景中的核心是：走不出去、旧问题跟随与迁移受阻。在感情里，它会把“走不出去、旧问题跟随”放进关系互动、情绪连接、边界和回应节奏中理解。,宝剑六逆位多表现为“走不出去、旧问题跟随、迁移受阻”，提示这个主题出现阻滞或失衡。,走不出去 | 旧问题跟随 | 迁移受阻 | 旧模式反复 | 支持不足,温柔但克制,low_to_medium,断言对方真实想法 | 断言一定复合/分手 | 断言出轨 | 制造等待依赖,回到互动证据、自己的感受和清楚边界。
