sample_id,ref_id,card_name_cn,orientation_cn,domain,position_name_cn,human_like_sample,bad_style,why_good,why_bad
sample_the_lovers_upright_love_current_state,the_lovers_upright_love_current_state,恋人,正位,love,当前状态,恋人正位在当前状态这里，不适合读成一句死结论。它更像是在说：这段关系里有一股“关系选择与价值一致”的气味。你可以先看互动是不是稳定、回应是不是清楚，而不是直接问对方心里到底有没有你。,恋人正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_star_upright_self_state_option_a,the_star_upright_self_state_option_a,星星,正位,self_state,选项A,星星正位在选项A，像是在照出你心里某个正在被压住的部分。这里的重点不是批评你，而是看见“疗愈、希望与长期恢复”正在怎样消耗你。,星星正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_star_upright_self_state_option_b,the_star_upright_self_state_option_b,星星,正位,self_state,选项B,星星正位在选项B，像是在照出你心里某个正在被压住的部分。这里的重点不是批评你，而是看见“疗愈、希望与长期恢复”正在怎样消耗你。,星星正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_star_upright_self_state_inner_need,the_star_upright_self_state_inner_need,星星,正位,self_state,内在需求,星星正位在内在需求，像是在照出你心里某个正在被压住的部分。这里的重点不是批评你，而是看见“疗愈、希望与长期恢复”正在怎样消耗你。,星星正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_star_upright_decision_current_state,the_star_upright_decision_current_state,星星,正位,decision,当前状态,星星正位在当前状态，适合用来拆选择里的“疗愈、希望与长期恢复”。它不替你选，但会提醒你看清这个选项的吸引力和代价。,星星正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_star_upright_decision_obstacle,the_star_upright_decision_obstacle,星星,正位,decision,主要阻碍,星星正位在主要阻碍，适合用来拆选择里的“疗愈、希望与长期恢复”。它不替你选，但会提醒你看清这个选项的吸引力和代价。,星星正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_star_upright_decision_advice,the_star_upright_decision_advice,星星,正位,decision,建议,星星正位在建议，适合用来拆选择里的“疗愈、希望与长期恢复”。它不替你选，但会提醒你看清这个选项的吸引力和代价。,星星正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_star_upright_decision_other_person_state,the_star_upright_decision_other_person_state,星星,正位,decision,对方互动表现,星星正位在对方互动表现，适合用来拆选择里的“疗愈、希望与长期恢复”。它不替你选，但会提醒你看清这个选项的吸引力和代价。,星星正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_star_upright_decision_relationship_dynamic,the_star_upright_decision_relationship_dynamic,星星,正位,decision,关系动态,星星正位在关系动态，适合用来拆选择里的“疗愈、希望与长期恢复”。它不替你选，但会提醒你看清这个选项的吸引力和代价。,星星正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_star_upright_decision_option_a,the_star_upright_decision_option_a,星星,正位,decision,选项A,星星正位在选项A，适合用来拆选择里的“疗愈、希望与长期恢复”。它不替你选，但会提醒你看清这个选项的吸引力和代价。,星星正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_star_upright_decision_option_b,the_star_upright_decision_option_b,星星,正位,decision,选项B,星星正位在选项B，适合用来拆选择里的“疗愈、希望与长期恢复”。它不替你选，但会提醒你看清这个选项的吸引力和代价。,星星正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_star_upright_decision_inner_need,the_star_upright_decision_inner_need,星星,正位,decision,内在需求,星星正位在内在需求，适合用来拆选择里的“疗愈、希望与长期恢复”。它不替你选，但会提醒你看清这个选项的吸引力和代价。,星星正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_star_reversed_love_current_state,the_star_reversed_love_current_state,星星,逆位,love,当前状态,星星逆位在当前状态这里，不适合读成一句死结论。它更像是在说：这段关系里有一股“疗愈、希望与长期恢复”的气味。你可以先看互动是不是稳定、回应是不是清楚，而不是直接问对方心里到底有没有你。,星星逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_star_reversed_love_obstacle,the_star_reversed_love_obstacle,星星,逆位,love,主要阻碍,星星逆位在主要阻碍这里，不适合读成一句死结论。它更像是在说：这段关系里有一股“疗愈、希望与长期恢复”的气味。你可以先看互动是不是稳定、回应是不是清楚，而不是直接问对方心里到底有没有你。,星星逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_star_reversed_love_advice,the_star_reversed_love_advice,星星,逆位,love,建议,星星逆位在建议这里，不适合读成一句死结论。它更像是在说：这段关系里有一股“疗愈、希望与长期恢复”的气味。你可以先看互动是不是稳定、回应是不是清楚，而不是直接问对方心里到底有没有你。,星星逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_star_reversed_love_other_person_state,the_star_reversed_love_other_person_state,星星,逆位,love,对方互动表现,星星逆位在对方互动表现这里，不适合读成一句死结论。它更像是在说：这段关系里有一股“疗愈、希望与长期恢复”的气味。你可以先看互动是不是稳定、回应是不是清楚，而不是直接问对方心里到底有没有你。,星星逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_star_reversed_love_relationship_dynamic,the_star_reversed_love_relationship_dynamic,星星,逆位,love,关系动态,星星逆位在关系动态这里，不适合读成一句死结论。它更像是在说：这段关系里有一股“疗愈、希望与长期恢复”的气味。你可以先看互动是不是稳定、回应是不是清楚，而不是直接问对方心里到底有没有你。,星星逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_star_reversed_love_option_a,the_star_reversed_love_option_a,星星,逆位,love,选项A,星星逆位在选项A这里，不适合读成一句死结论。它更像是在说：这段关系里有一股“疗愈、希望与长期恢复”的气味。你可以先看互动是不是稳定、回应是不是清楚，而不是直接问对方心里到底有没有你。,星星逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_star_reversed_love_option_b,the_star_reversed_love_option_b,星星,逆位,love,选项B,星星逆位在选项B这里，不适合读成一句死结论。它更像是在说：这段关系里有一股“疗愈、希望与长期恢复”的气味。你可以先看互动是不是稳定、回应是不是清楚，而不是直接问对方心里到底有没有你。,星星逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_star_reversed_love_inner_need,the_star_reversed_love_inner_need,星星,逆位,love,内在需求,星星逆位在内在需求这里，不适合读成一句死结论。它更像是在说：这段关系里有一股“疗愈、希望与长期恢复”的气味。你可以先看互动是不是稳定、回应是不是清楚，而不是直接问对方心里到底有没有你。,星星逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_star_reversed_career_current_state,the_star_reversed_career_current_state,星星,逆位,career,当前状态,星星逆位落在当前状态，更像是在说工作里的“疗愈、希望与长期恢复”。它不是简单判断好坏，而是在提醒你：现在要把资源、节奏和下一步动作拆清楚。,星星逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_star_reversed_career_obstacle,the_star_reversed_career_obstacle,星星,逆位,career,主要阻碍,星星逆位落在主要阻碍，更像是在说工作里的“疗愈、希望与长期恢复”。它不是简单判断好坏，而是在提醒你：现在要把资源、节奏和下一步动作拆清楚。,星星逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_star_reversed_career_advice,the_star_reversed_career_advice,星星,逆位,career,建议,星星逆位落在建议，更像是在说工作里的“疗愈、希望与长期恢复”。它不是简单判断好坏，而是在提醒你：现在要把资源、节奏和下一步动作拆清楚。,星星逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_star_reversed_career_other_person_state,the_star_reversed_career_other_person_state,星星,逆位,career,对方互动表现,星星逆位落在对方互动表现，更像是在说工作里的“疗愈、希望与长期恢复”。它不是简单判断好坏，而是在提醒你：现在要把资源、节奏和下一步动作拆清楚。,星星逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
